resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
space,31.0509,space,23.4693,space,19.6607,space,1,0.5856,0,0,0,3,1,X,space,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,0,0.5848,0,1,1,4,1,W,none,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.8171,0,2,2,13,1,X,space,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,3,3,9,1,V,none,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4912,0,4,4,11,1,X,space,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.5226,0,5,5,10,1,X,space,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.5356,0,6,6,12,1,X,space,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3934,0,7,7,0,1,X,space,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.52,0,8,8,5,1,X,space,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4962,0,9,9,2,1,X,space,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4694,0,10,10,8,1,X,space,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4532,0,11,11,7,1,X,space,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4381,0,12,12,6,1,X,space,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,13,13,14,1,K,none,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.7407,0,14,14,1,1,X,space,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,space,15.4277,space,1,0.4598,0,0,0,18,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3973,0,1,1,3,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,0,0.3011,0,2,2,19,1,K,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3716,0,3,3,36,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.5018,0,4,4,13,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3567,0,5,5,15,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,6,6,34,1,N,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,0,0.3306,0,7,7,29,1,T,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4673,0,8,8,23,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.5034,0,9,9,20,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4034,0,10,10,17,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.5419,0,11,11,16,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.403,0,12,12,47,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4688,0,13,13,48,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,0,,0,14,14,21,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3775,0,15,15,37,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3544,0,16,16,0,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4103,0,17,17,33,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,0,,0,18,18,38,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,0,,0,19,19,1,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,0,0.4995,0,20,20,9,1,W,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,21,21,14,1,Y,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.5311,0,22,22,8,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,23,23,39,1,M,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA79,001,WWA79,2023-11-21_12h37.36.058,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4144,0,24,24,32,1,X,space,,,,,,,,,,,,,,
