resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,fbclid,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,space,1,0.4524,0,10,10,2,1,X,space,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.5473,0,11,11,8,1,X,space,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.6017,0,12,12,7,1,X,space,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.6129,0,13,13,3,1,X,space,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,14,14,4,1,W,none,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,space,16.7156,space,1,0.6997,0,0,0,41,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,1,,0,1,1,19,1,K,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4974,0,2,2,32,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4393,0,3,3,17,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4118,0,4,4,11,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.3958,0,5,5,27,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4642,0,6,6,12,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.3796,0,7,7,18,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.3711,0,8,8,8,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.3541,0,9,9,0,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,1,,0,10,10,29,1,T,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.3613,0,11,11,40,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4029,0,12,12,1,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4042,0,13,13,3,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4445,0,14,14,23,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,1,,0,15,15,49,1,E,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,1,,0,16,16,39,1,M,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4948,0,17,17,35,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4304,0,18,18,46,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4217,0,19,19,6,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.8006,0,20,20,48,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4734,0,21,21,13,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4042,0,22,22,16,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,1,,0,23,23,44,1,F,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,1,,0,24,24,4,1,V,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.463,0,25,25,30,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4334,0,26,26,47,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4764,0,27,27,28,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4696,0,28,28,2,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4992,0,29,29,5,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4164,0,30,30,26,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,1,,0,31,31,14,1,Y,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4793,0,32,32,45,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4998,0,33,33,21,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4364,0,34,34,15,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4358,0,35,35,20,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.3833,0,36,36,38,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4326,0,37,37,33,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,1,,0,38,38,9,1,W,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.3815,0,39,39,25,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4383,0,40,40,43,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4228,0,41,41,31,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4487,0,42,42,36,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4559,0,43,43,37,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,1,,0,44,44,24,1,H,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4303,0,45,45,22,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,1,,0,46,46,34,1,N,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.5319,0,47,47,10,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.4842,0,48,48,7,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,space,1,0.415,0,49,49,42,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,z,26.8913,,1,0,0,0,49,1,X,none,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,1,1,6,1,I,space,0.7584,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,1,0,2,2,39,1,X,none,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,1,0,3,3,34,1,X,none,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,4,4,31,1,L,space,0.4597,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,5,5,36,1,M,space,0.5052,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,6,6,20,1,E,space,0.495,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,7,7,15,1,V,space,0.5963,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,8,8,43,1,I,space,0.4653,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,9,9,5,1,Y,space,0.5272,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,10,10,30,1,K,space,0.5045,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,11,11,16,1,N,space,0.5292,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,12,12,13,1,Z,space,0.4926,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,13,13,23,1,Y,space,0.5348,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,14,14,47,1,H,space,0.4858,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,15,15,37,1,W,space,0.5594,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,16,16,11,1,K,space,0.4859,,
