resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3527,0,27,27,15,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3009,0,28,28,27,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.321,0,29,29,28,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,0,0.3415,0,30,30,14,1,Y,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,0,0.3007,0,31,31,4,1,V,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3979,0,32,32,31,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3851,0,33,33,11,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3941,0,34,34,5,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3865,0,35,35,12,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,36,36,39,1,M,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,37,37,9,1,W,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3422,0,38,38,18,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,39,39,29,1,T,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3224,0,40,40,43,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3274,0,41,41,17,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,42,42,44,1,F,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3716,0,43,43,2,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3357,0,44,44,47,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.44,0,45,45,32,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.2863,0,46,46,7,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,0,0.1988,0,47,47,34,1,N,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4345,0,48,48,6,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4128,0,49,49,40,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,z,29.373,,0,0,0,0,41,1,T,space,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,0,1,1,24,1,X,none,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,2,2,43,1,I,space,0.4184,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,0,3,3,3,1,T,space,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,4,4,15,1,V,space,0.6167,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,5,5,17,1,M,space,0.5482,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,0,0,6,6,49,1,X,none,0.3468,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,7,7,7,1,A,space,0.3442,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,8,8,20,1,E,space,0.4012,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,9,9,35,1,N,space,0.379,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,10,10,42,1,Y,space,0.3678,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,11,11,23,1,Y,space,0.5018,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,12,12,5,1,Y,space,0.3118,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,13,13,48,1,K,space,0.2849,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,14,14,33,1,V,space,0.348,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,15,15,6,1,I,space,0.3571,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,16,16,25,1,I,space,0.3279,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,17,17,0,1,W,space,0.4822,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,18,18,45,1,A,space,0.3176,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,19,19,28,1,H,space,0.3049,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,20,20,32,1,Z,space,0.3135,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,21,21,36,1,M,space,0.3671,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,22,22,40,1,R,space,0.3453,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,0,0,23,23,19,1,X,none,0.6344,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,0,24,24,30,1,K,space,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,25,25,18,1,W,space,0.3524,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,0,0,26,26,29,1,X,none,0.3238,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,27,27,8,1,F,space,0.3692,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,0,0,28,28,9,1,X,none,0.3163,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,29,29,16,1,N,space,0.4171,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,30,30,31,1,L,space,0.414,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,31,31,11,1,K,space,0.3676,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,0,32,32,39,1,X,none,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,33,33,13,1,Z,space,0.3165,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,34,34,21,1,R,space,0.4,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,0,0,35,35,34,1,X,none,0.3133,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,36,36,1,1,E,space,0.3351,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,0,37,37,44,1,X,none,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,38,38,47,1,H,space,0.2809,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,39,39,10,1,H,space,0.452,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,0,40,40,37,1,W,space,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,41,41,27,1,F,space,0.433,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,0,0,42,42,4,1,X,none,0.9316,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,0,43,43,38,1,E,space,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,44,44,22,1,T,space,0.417,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,0,45,45,14,1,X,none,,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,46,46,2,1,R,space,0.2886,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,47,47,12,1,L,space,0.4643,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,48,48,46,1,F,space,0.3677,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0,49,49,26,1,A,space,0.3298,,
,,,,,,,,,,,,,,,,WWA42,001,WWA42,2023-08-29_10h09.34.094,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,space,15.0679
