resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_trial_Test1.rt,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,space,1,0,11,11,5,1,X,space,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,0.4589,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,12,12,10,1,X,space,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,0.4185,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,13,13,3,1,X,space,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,0.4545,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,14,14,6,1,X,space,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,0.418,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,space,9.569,,0,0,0,0,22,1,X,space,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,1,1,34,1,N,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,2,2,19,1,K,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,3,3,30,1,X,space,0.3517,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,4,4,6,1,X,space,0.5397,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,5,5,37,1,X,space,0.3917,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,6,6,39,1,M,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,7,7,32,1,X,space,0.3791,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,8,8,49,1,E,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,9,9,42,1,X,space,0.3999,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,10,10,14,1,Y,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,11,11,44,1,F,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,12,12,45,1,X,space,0.4062,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,13,13,11,1,X,space,0.4364,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,14,14,36,1,X,space,0.3905,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,15,15,38,1,X,space,0.4015,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,16,16,9,1,W,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,17,17,15,1,X,space,0.4493,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,18,18,40,1,X,space,0.4191,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,19,19,23,1,X,space,0.4064,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,20,20,10,1,X,space,0.3566,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,21,21,1,1,X,space,0.3672,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,22,22,46,1,X,space,0.3586,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,23,23,43,1,X,space,0.3225,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,24,24,35,1,X,space,0.4049,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,25,25,12,1,X,space,0.3028,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,26,26,33,1,X,space,0.336,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,27,27,31,1,X,space,0.3231,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,28,28,47,1,X,space,0.3087,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,29,29,21,1,X,space,0.3058,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,30,30,26,1,X,space,0.3862,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,31,31,20,1,X,space,0.3207,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,0,0,32,32,29,1,T,none,0.3049,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,33,33,5,1,X,space,0.4527,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,34,34,0,1,X,space,0.5014,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,35,35,8,1,X,space,0.4385,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,36,36,18,1,X,space,0.3889,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,37,37,13,1,X,space,0.4055,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,38,38,24,1,H,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,39,39,16,1,X,space,0.4028,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,40,40,41,1,X,space,0.446,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,41,41,28,1,X,space,0.4226,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,42,42,48,1,X,space,0.3536,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,43,43,17,1,X,space,0.3556,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,44,44,2,1,X,space,0.37,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,45,45,3,1,X,space,0.356,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,46,46,4,1,V,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,47,47,27,1,X,space,0.3164,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,48,48,7,1,X,space,0.3499,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,49,49,25,1,X,space,0.3382,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,z,17.6708,,0,0,0,0,5,1,Y,space,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,1,1,17,1,M,space,0.4959,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,2,2,16,1,N,space,0.4657,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,3,3,40,1,R,space,0.3777,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,4,4,3,1,T,space,0.3332,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,5,5,7,1,A,space,0.374,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,6,6,37,1,W,space,0.3249,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,7,7,38,1,E,space,0.3705,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,0,8,8,9,1,X,none,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,9,9,6,1,I,space,0.3246,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,0,0,10,10,34,1,X,none,0.2867,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,11,11,46,1,F,space,0.4162,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,0,12,12,44,1,X,none,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,13,13,41,1,T,space,0.3798,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,14,14,13,1,Z,space,0.3808,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,15,15,12,1,L,space,0.3976,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,16,16,30,1,K,space,0.4011,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,17,17,22,1,T,space,0.3813,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,18,18,23,1,Y,space,0.3982,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,19,19,32,1,Z,space,0.3986,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,0,20,20,19,1,X,none,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,21,21,15,1,V,space,0.285,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,22,22,42,1,Y,space,0.3333,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,0,23,23,14,1,X,none,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,24,24,0,1,W,space,0.3471,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,25,25,25,1,I,space,0.3813,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,26,26,48,1,K,space,0.3815,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,27,27,18,1,W,space,0.3662,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,28,28,20,1,E,space,0.397,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,29,29,47,1,H,space,0.3208,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,30,30,10,1,H,space,0.3499,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,31,31,8,1,F,space,0.3813,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,32,32,31,1,L,space,0.367,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,33,33,2,1,R,space,0.3831,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,34,34,28,1,H,space,0.3512,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,35,35,35,1,N,space,0.3695,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,0,36,36,39,1,X,none,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,37,37,1,1,E,space,0.2836,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,0,0,38,38,29,1,X,none,0.2828,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,39,39,36,1,M,space,0.3657,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,40,40,26,1,A,space,0.3788,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,41,41,21,1,R,space,0.3717,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,0,0,42,42,24,1,X,none,0.3025,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,43,43,27,1,F,space,0.4178,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,44,44,43,1,I,space,0.3062,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,45,45,45,1,A,space,0.344,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,0,46,46,4,1,X,none,,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,0,0,47,47,49,1,X,none,0.2226,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,48,48,11,1,K,space,0.4202,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,49,49,33,1,V,space,0.4975,,
,,,,,,,,,,,,,,,WWA82,001,WWA82,2023-11-28_10h47.22.242,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,space,11.3478
