resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,fbclid,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,space,1,0.3508,0,37,37,1,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,space,1,0.3353,0,38,38,12,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,space,1,0.317,0,39,39,42,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,space,1,0.3355,0,40,40,31,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,space,1,0.3033,0,41,41,33,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,space,1,0.3062,0,42,42,47,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,space,1,0.3014,0,43,43,30,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,space,1,0.3181,0,44,44,18,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,space,1,0.2881,0,45,45,11,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,space,1,0.2702,0,46,46,15,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,space,1,0.3165,0,47,47,8,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,space,1,0.304,0,48,48,37,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,1,,0,49,49,44,1,F,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,z,15.4244,space,1,0.4864,0,0,0,31,1,L,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.365,0,1,1,3,1,T,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.4271,0,2,2,40,1,R,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.33,0,3,3,27,1,F,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3111,0,4,4,13,1,Z,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3154,0,5,5,20,1,E,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3333,0,6,6,38,1,E,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3529,0,7,7,33,1,V,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3649,0,8,8,45,1,A,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.5154,0,9,9,30,1,K,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3151,0,10,10,17,1,M,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3311,0,11,11,41,1,T,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,,1,,0,12,12,49,1,X,none,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.2787,0,13,13,7,1,A,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3473,0,14,14,1,1,E,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3129,0,15,15,0,1,W,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.312,0,16,16,43,1,I,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.2963,0,17,17,26,1,A,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3134,0,18,18,18,1,W,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3156,0,19,19,32,1,Z,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3327,0,20,20,35,1,N,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3491,0,21,21,22,1,T,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3098,0,22,22,36,1,M,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3037,0,23,23,2,1,R,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.2989,0,24,24,42,1,Y,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.2852,0,25,25,8,1,F,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,0,0.2651,0,26,26,14,1,X,none,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.415,0,27,27,37,1,W,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,0,0.3141,0,28,28,24,1,X,none,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,,0,,0,29,29,10,1,H,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,0,0.2816,0,30,30,4,1,X,none,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.4487,0,31,31,46,1,F,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.4138,0,32,32,12,1,L,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.316,0,33,33,6,1,I,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3652,0,34,34,48,1,K,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,,1,,0,35,35,44,1,X,none,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.2794,0,36,36,28,1,H,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,0,0.3484,0,37,37,39,1,X,none,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,0,0.2839,0,38,38,34,1,X,none,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,,0,,0,39,39,5,1,Y,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.535,0,40,40,11,1,K,space,,
