resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,1,0,12,12,14,1,K,none,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,13,13,2,1,X,space,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,0.3673,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,14,14,1,1,X,space,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,0.3674,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,space,4.1269,space,1,0.4523,0,0,0,10,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3504,0,1,1,28,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,2,2,39,1,M,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,3,3,24,1,H,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3205,0,4,4,38,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3444,0,5,5,16,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3023,0,6,6,37,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3574,0,7,7,33,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.301,0,8,8,47,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,0,0.292,0,9,9,34,1,N,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.4429,0,10,10,23,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,11,11,29,1,T,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3503,0,12,12,41,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3848,0,13,13,3,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.391,0,14,14,8,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3838,0,15,15,30,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,16,16,4,1,V,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3,0,17,17,0,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.484,0,18,18,25,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.4581,0,19,19,26,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3378,0,20,20,21,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3442,0,21,21,17,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3351,0,22,22,7,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.358,0,23,23,12,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3169,0,24,24,46,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3248,0,25,25,36,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3169,0,26,26,45,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3058,0,27,27,11,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,0,0.3168,0,28,28,19,1,K,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.4837,0,29,29,27,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.6504,0,30,30,42,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.6067,0,31,31,20,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,32,32,9,1,W,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.4006,0,33,33,22,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3566,0,34,34,5,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3336,0,35,35,35,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.307,0,36,36,13,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3169,0,37,37,40,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,38,38,14,1,Y,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.2946,0,39,39,15,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,40,40,44,1,F,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3084,0,41,41,6,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.334,0,42,42,18,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3547,0,43,43,2,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3618,0,44,44,1,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.4006,0,45,45,48,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3605,0,46,46,32,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3188,0,47,47,31,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.2943,0,48,48,43,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,49,49,49,1,E,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,z,26.5001,,0,0,0,0,23,1,Y,space,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,1,1,13,1,Z,space,0.62,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,2,2,20,1,E,space,0.4031,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,3,3,7,1,A,space,0.3622,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,4,4,6,1,I,space,0.3532,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,5,5,35,1,N,space,0.3605,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,6,6,16,1,N,space,0.32,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,0,7,7,19,1,X,none,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,8,8,22,1,T,space,0.558,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,0,9,9,4,1,X,none,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,0,0,10,10,49,1,X,none,0.3336,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,0,11,11,24,1,X,none,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,12,12,3,1,T,space,0.3942,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,13,13,38,1,E,space,0.4838,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,14,14,32,1,Z,space,0.4078,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,15,15,43,1,I,space,0.4002,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,16,16,8,1,F,space,0.3417,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,17,17,30,1,K,space,0.3836,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,18,18,5,1,Y,space,0.42,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,19,19,1,1,E,space,0.3786,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,20,20,48,1,K,space,0.3378,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,0,21,21,9,1,X,none,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,22,22,18,1,W,space,0.3676,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,23,23,37,1,W,space,0.3277,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,24,24,11,1,K,space,0.4619,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,25,25,40,1,R,space,0.4527,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,26,26,41,1,T,space,0.3667,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,27,27,27,1,F,space,0.3068,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,28,28,28,1,H,space,0.3501,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,0,29,29,29,1,X,none,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,0,30,30,14,1,X,none,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,31,31,0,1,W,space,0.4504,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,32,32,31,1,L,space,0.39,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,33,33,17,1,M,space,0.3336,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,34,34,45,1,A,space,0.3246,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,35,35,21,1,R,space,0.2836,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,36,36,12,1,L,space,0.3065,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,37,37,33,1,V,space,0.2834,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,38,38,36,1,M,space,0.3205,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,0,39,39,39,1,X,none,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,40,40,47,1,H,space,0.3183,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,41,41,42,1,Y,space,0.3254,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,0,0,42,42,34,1,X,none,0.3004,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,43,43,46,1,F,space,0.3403,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,0,0,44,44,15,1,V,space,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,45,45,10,1,H,space,0.3541,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,46,46,26,1,A,space,0.317,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,47,47,2,1,R,space,0.3202,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,0,48,48,44,1,X,none,,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0,49,49,25,1,I,space,0.3187,,
,,,,,,,,,,,,,,,PUM08K,001,PUM08K,2024-01-29_08h48.14.535,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.8777
