resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_trial_Test1.rt,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,space,1,0,11,11,0,1,X,space,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,0.5672,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,12,12,6,1,X,space,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,0.4533,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,13,13,7,1,X,space,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,0.3884,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,0,14,14,14,1,K,none,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,space,14.3704,,0,0,0,0,12,1,X,space,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,1,1,29,1,T,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,2,2,8,1,X,space,0.5346,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,3,3,39,1,M,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,4,4,32,1,X,space,0.3239,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,5,5,44,1,F,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,6,6,7,1,X,space,0.3494,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,7,7,21,1,X,space,0.5212,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,8,8,1,1,X,space,0.5207,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,9,9,6,1,X,space,0.4254,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,10,10,42,1,X,space,0.5547,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,11,11,38,1,X,space,0.3705,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,12,12,35,1,X,space,0.3571,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,13,13,48,1,X,space,0.334,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,14,14,5,1,X,space,0.3384,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,15,15,36,1,X,space,0.3538,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,16,16,4,1,V,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,17,17,18,1,X,space,0.4014,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,18,18,14,1,Y,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,19,19,2,1,X,space,0.3184,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,20,20,25,1,X,space,0.4055,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,21,21,40,1,X,space,0.3535,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,22,22,24,1,H,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,23,23,13,1,X,space,0.4245,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,24,24,37,1,X,space,0.4691,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,25,25,20,1,X,space,0.4179,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,26,26,22,1,X,space,0.4518,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,27,27,46,1,X,space,0.4183,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,28,28,45,1,X,space,0.4318,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,29,29,10,1,X,space,0.3725,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,30,30,41,1,X,space,0.3589,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,31,31,27,1,X,space,0.3349,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,32,32,9,1,W,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,33,33,28,1,X,space,0.3181,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,34,34,31,1,X,space,0.3251,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,35,35,0,1,X,space,0.3731,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,36,36,26,1,X,space,0.3687,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,37,37,49,1,E,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,38,38,11,1,X,space,0.3676,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,1,0,39,39,34,1,N,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,0,0,40,40,19,1,K,none,0.2856,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,41,41,3,1,X,space,0.5204,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,42,42,17,1,X,space,0.4665,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,43,43,43,1,X,space,0.4857,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,44,44,47,1,X,space,0.4041,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,45,45,16,1,X,space,0.4042,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,46,46,30,1,X,space,0.3341,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,47,47,23,1,X,space,0.3277,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,48,48,15,1,X,space,0.3163,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0,49,49,33,1,X,space,0.3243,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,z,30.3419,,1,0,0,0,19,1,X,none,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,1,1,40,1,R,space,0.6785,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,2,2,16,1,N,space,0.467,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,3,3,35,1,N,space,0.4001,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,4,4,13,1,Z,space,0.4,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,5,5,42,1,Y,space,0.4818,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,6,6,27,1,F,space,0.3974,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,0,7,7,4,1,X,none,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,8,8,47,1,H,space,0.307,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,9,9,33,1,V,space,0.3909,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,10,10,12,1,L,space,0.5368,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,11,11,7,1,A,space,0.4002,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,12,12,22,1,T,space,0.3721,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,13,13,3,1,T,space,0.3869,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,14,14,18,1,W,space,0.3639,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,15,15,45,1,A,space,0.3331,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,0,16,16,34,1,X,none,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,17,17,30,1,K,space,0.2878,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,0,0,18,18,39,1,X,none,0.3173,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,0,19,19,44,1,X,none,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,20,20,46,1,F,space,0.3829,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,21,21,15,1,V,space,0.4065,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,22,22,48,1,K,space,0.3848,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,0,23,23,29,1,X,none,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,24,24,0,1,W,space,0.3652,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,25,25,23,1,Y,space,0.3683,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,26,26,21,1,R,space,0.4016,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,27,27,5,1,Y,space,0.4197,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,28,28,2,1,R,space,0.3678,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,29,29,32,1,Z,space,0.3809,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,30,30,36,1,M,space,0.4011,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,31,31,6,1,I,space,0.3843,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,32,32,43,1,I,space,0.3879,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,0,33,33,14,1,X,none,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,34,34,10,1,H,space,0.286,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,35,35,25,1,I,space,0.3681,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,0,36,36,49,1,X,none,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,37,37,20,1,E,space,0.3063,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,38,38,31,1,L,space,0.4039,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,39,39,26,1,A,space,0.3722,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,0,40,40,24,1,X,none,,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,41,41,38,1,E,space,0.267,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,42,42,37,1,W,space,0.3189,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,0,0,43,43,9,1,X,none,0.3502,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,44,44,11,1,K,space,0.4138,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,45,45,8,1,F,space,0.3966,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,46,46,17,1,M,space,0.3661,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,47,47,41,1,T,space,0.3663,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,48,48,1,1,E,space,0.4155,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0,49,49,28,1,H,space,0.3687,,
,,,,,,,,,,,,,,,WWA89,001,WWA89,2023-11-23_10h36.08.458,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,space,25.2626
