resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
space,12.4115,space,14.3558,space,5.3421,space,1,0.6068,0,0,0,7,1,X,space,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.5015,0,1,1,13,1,X,space,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3828,0,2,2,6,1,X,space,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,3,3,14,1,K,none,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4687,0,4,4,0,1,X,space,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4758,0,5,5,1,1,X,space,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,6,6,9,1,V,none,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,7,7,4,1,W,none,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3484,0,8,8,12,1,X,space,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4692,0,9,9,8,1,X,space,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3979,0,10,10,3,1,X,space,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3849,0,11,11,10,1,X,space,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.349,0,12,12,2,1,X,space,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3012,0,13,13,5,1,X,space,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4611,0,14,14,11,1,X,space,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,space,9.4392,space,1,0.4655,0,0,0,22,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2793,0,1,1,25,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2109,0,2,2,7,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,0,0.2162,0,3,3,9,1,W,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2863,0,4,4,6,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2649,0,5,5,12,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,1,,0,6,6,49,1,E,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2388,0,7,7,47,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2924,0,8,8,38,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2892,0,9,9,48,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3342,0,10,10,13,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2441,0,11,11,3,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2578,0,12,12,41,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2298,0,13,13,28,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2441,0,14,14,37,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2721,0,15,15,15,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2094,0,16,16,1,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,0,0.2547,0,17,17,14,1,Y,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.413,0,18,18,0,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3061,0,19,19,8,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,,1,,0,20,20,24,1,H,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2246,0,21,21,42,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM06K,001,PUM06K,2023-12-13_08h21.36.989,Trial go no go,2020.2.10,Win32,60,,,space,0,0.3025,0,22,22,44,1,F,none,,,,,,,,,,,,,,
