resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,fbclid,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,WRO79,001,,2023-11-18_11h43.00.180,Trial go no go,2020.2.10,MacIntel,60,IwAR06J3gt4aEMWeBaiw-HHsmept4008tZVGqA-H1F6yaMIgc23bH9IPMPWjA,,,,,,,,,,,,,,,,space,1,0,37,37,17,1,M,space,0.3316,,
,,,,,,,,,,,,,,,WRO79,001,,2023-11-18_11h43.00.180,Trial go no go,2020.2.10,MacIntel,60,IwAR06J3gt4aEMWeBaiw-HHsmept4008tZVGqA-H1F6yaMIgc23bH9IPMPWjA,,,,,,,,,,,,,,,,space,1,0,38,38,41,1,T,space,0.3179,,
,,,,,,,,,,,,,,,WRO79,001,,2023-11-18_11h43.00.180,Trial go no go,2020.2.10,MacIntel,60,IwAR06J3gt4aEMWeBaiw-HHsmept4008tZVGqA-H1F6yaMIgc23bH9IPMPWjA,,,,,,,,,,,,,,,,space,1,0,39,39,45,1,A,space,0.2791,,
,,,,,,,,,,,,,,,WRO79,001,,2023-11-18_11h43.00.180,Trial go no go,2020.2.10,MacIntel,60,IwAR06J3gt4aEMWeBaiw-HHsmept4008tZVGqA-H1F6yaMIgc23bH9IPMPWjA,,,,,,,,,,,,,,,,space,1,0,40,40,7,1,A,space,0.2831,,
,,,,,,,,,,,,,,,WRO79,001,,2023-11-18_11h43.00.180,Trial go no go,2020.2.10,MacIntel,60,IwAR06J3gt4aEMWeBaiw-HHsmept4008tZVGqA-H1F6yaMIgc23bH9IPMPWjA,,,,,,,,,,,,,,,,space,1,0,41,41,48,1,K,space,0.402,,
,,,,,,,,,,,,,,,WRO79,001,,2023-11-18_11h43.00.180,Trial go no go,2020.2.10,MacIntel,60,IwAR06J3gt4aEMWeBaiw-HHsmept4008tZVGqA-H1F6yaMIgc23bH9IPMPWjA,,,,,,,,,,,,,,,,space,1,0,42,42,21,1,R,space,0.3,,
,,,,,,,,,,,,,,,WRO79,001,,2023-11-18_11h43.00.180,Trial go no go,2020.2.10,MacIntel,60,IwAR06J3gt4aEMWeBaiw-HHsmept4008tZVGqA-H1F6yaMIgc23bH9IPMPWjA,,,,,,,,,,,,,,,,space,1,0,43,43,6,1,I,space,0.3274,,
,,,,,,,,,,,,,,,WRO79,001,,2023-11-18_11h43.00.180,Trial go no go,2020.2.10,MacIntel,60,IwAR06J3gt4aEMWeBaiw-HHsmept4008tZVGqA-H1F6yaMIgc23bH9IPMPWjA,,,,,,,,,,,,,,,,space,1,0,44,44,20,1,E,space,0.2888,,
,,,,,,,,,,,,,,,WRO79,001,,2023-11-18_11h43.00.180,Trial go no go,2020.2.10,MacIntel,60,IwAR06J3gt4aEMWeBaiw-HHsmept4008tZVGqA-H1F6yaMIgc23bH9IPMPWjA,,,,,,,,,,,,,,,,space,0,0,45,45,9,1,X,none,0.2869,,
,,,,,,,,,,,,,,,WRO79,001,,2023-11-18_11h43.00.180,Trial go no go,2020.2.10,MacIntel,60,IwAR06J3gt4aEMWeBaiw-HHsmept4008tZVGqA-H1F6yaMIgc23bH9IPMPWjA,,,,,,,,,,,,,,,,space,1,0,46,46,31,1,L,space,0.3165,,
,,,,,,,,,,,,,,,WRO79,001,,2023-11-18_11h43.00.180,Trial go no go,2020.2.10,MacIntel,60,IwAR06J3gt4aEMWeBaiw-HHsmept4008tZVGqA-H1F6yaMIgc23bH9IPMPWjA,,,,,,,,,,,,,,,,,1,0,47,47,44,1,X,none,,,
,,,,,,,,,,,,,,,WRO79,001,,2023-11-18_11h43.00.180,Trial go no go,2020.2.10,MacIntel,60,IwAR06J3gt4aEMWeBaiw-HHsmept4008tZVGqA-H1F6yaMIgc23bH9IPMPWjA,,,,,,,,,,,,,,,,space,1,0,48,48,27,1,F,space,0.3461,,
,,,,,,,,,,,,,,,WRO79,001,,2023-11-18_11h43.00.180,Trial go no go,2020.2.10,MacIntel,60,IwAR06J3gt4aEMWeBaiw-HHsmept4008tZVGqA-H1F6yaMIgc23bH9IPMPWjA,,,,,,,,,,,,,,,,space,1,0,49,49,28,1,H,space,0.3624,,
,,,,,,,,,,,,,,,WRO79,001,,2023-11-18_11h43.00.180,Trial go no go,2020.2.10,MacIntel,60,IwAR06J3gt4aEMWeBaiw-HHsmept4008tZVGqA-H1F6yaMIgc23bH9IPMPWjA,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.5225
