resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,fbclid,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,10,10,22,1,T,space,0.3961,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,,1,0,11,11,19,1,X,none,,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,12,12,31,1,L,space,0.3625,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,13,13,30,1,K,space,0.4007,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,14,14,18,1,W,space,0.4117,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,,1,0,15,15,4,1,X,none,,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,16,16,23,1,Y,space,0.4288,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,17,17,27,1,F,space,0.4315,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,18,18,13,1,Z,space,0.4323,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,19,19,17,1,M,space,0.4131,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,20,20,25,1,I,space,0.4536,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,21,21,28,1,H,space,0.4284,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,22,22,42,1,Y,space,0.9143,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,23,23,32,1,Z,space,0.4769,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,24,24,12,1,L,space,0.3849,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,25,25,2,1,R,space,0.3923,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,26,26,21,1,R,space,0.3984,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,,1,0,27,27,14,1,X,none,,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,28,28,20,1,E,space,0.4153,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,29,29,16,1,N,space,0.3814,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,30,30,26,1,A,space,0.4147,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,31,31,40,1,R,space,0.3952,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,,1,0,32,32,24,1,X,none,,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,0,0,33,33,49,1,X,none,0.3493,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,34,34,38,1,E,space,0.3478,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,,1,0,35,35,39,1,X,none,,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,36,36,36,1,M,space,0.5166,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,37,37,46,1,F,space,0.4002,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,38,38,0,1,W,space,0.3521,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,39,39,5,1,Y,space,0.6634,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,40,40,15,1,V,space,0.3657,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,41,41,43,1,I,space,0.3977,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,42,42,48,1,K,space,0.4057,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,,1,0,43,43,9,1,X,none,,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,,1,0,44,44,44,1,X,none,,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,45,45,1,1,E,space,0.3635,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,46,46,45,1,A,space,0.331,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,47,47,47,1,H,space,0.3668,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,48,48,41,1,T,space,0.3496,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,space,1,0,49,49,3,1,T,space,0.3999,,
,,,,,,,,,,,,,,,,wro80,001,,2023-11-23_07h20.57.420,Trial go no go,2020.2.10,MacIntel,60,IwAR1fS3tZKA3RwtQe1FlqkxzekCK1L3gK-PC1s8LAXsxo2q95rTWDveSV9NE,,,,,,,,,,,,,,,,,,,,,,,,,space,35.3849
