resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
space,11.69,space,15.269,space,7.929,,0,0,0,0,3,1,X,space,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,1,1,10,1,X,space,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,2,2,5,1,X,space,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,3,3,8,1,X,space,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,4,4,2,1,X,space,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,5,5,7,1,X,space,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,0.534,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,0,6,6,14,1,K,none,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,7,7,12,1,X,space,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,0.546,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,0,8,8,4,1,W,none,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,0,9,9,9,1,V,none,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,10,10,11,1,X,space,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,11,11,6,1,X,space,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,0.662,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,12,12,13,1,X,space,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,0.384,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,13,13,1,1,X,space,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,14,14,0,1,X,space,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,space,4.635,space,1,0.345,0,0,0,3,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,,0,,0,1,1,41,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.25,0,2,2,25,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.088,0,3,3,36,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.223,0,4,4,27,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,space,0,0.212,0,5,5,14,1,Y,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.328,0,6,6,48,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.257,0,7,7,21,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.304,0,8,8,16,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.255,0,9,9,37,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.278,0,10,10,32,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.268,0,11,11,2,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,space,0,0.329,0,12,12,44,1,F,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.271,0,13,13,40,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA97,001,WWA97,2024-02-02_17h42.43.733,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.301,0,14,14,12,1,X,space,,,,,,,,,,,,,,
