resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
space,33.8522,space,15.0896,space,16.0327,space,1,0.6858,0,0,0,13,1,X,space,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4585,0,1,1,12,1,X,space,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3865,0,2,2,6,1,X,space,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4286,0,3,3,2,1,X,space,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,4,4,9,1,V,none,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4682,0,5,5,8,1,X,space,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3755,0,6,6,3,1,X,space,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3193,0,7,7,7,1,X,space,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4012,0,8,8,0,1,X,space,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,9,9,14,1,K,none,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,10,10,4,1,W,none,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3186,0,11,11,5,1,X,space,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.312,0,12,12,1,1,X,space,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3599,0,13,13,11,1,X,space,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3242,0,14,14,10,1,X,space,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,space,8.6157,space,1,0.6179,0,0,0,7,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,1,,0,1,1,24,1,H,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3543,0,2,2,11,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.4313,0,3,3,47,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,1,,0,4,4,39,1,M,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2895,0,5,5,33,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.4151,0,6,6,48,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2861,0,7,7,31,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,1,,0,8,8,44,1,F,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3048,0,9,9,30,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2852,0,10,10,43,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2823,0,11,11,21,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3142,0,12,12,45,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3335,0,13,13,12,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.302,0,14,14,32,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,0,0.3512,0,15,15,34,1,N,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.4512,0,16,16,5,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2934,0,17,17,16,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2868,0,18,18,46,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.5014,0,19,19,22,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2698,0,20,20,15,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2787,0,21,21,1,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.317,0,22,22,17,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,1,,0,23,23,4,1,V,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2749,0,24,24,0,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,1,,0,25,25,9,1,W,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,1,,0,26,26,19,1,K,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,1,,0,27,27,14,1,Y,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3357,0,28,28,35,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,,1,,0,29,29,29,1,T,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA58,001,WWA58,2023-09-11_10h32.44.976,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3693,0,30,30,41,1,X,space,,,,,,,,,,,,,,
