resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
space,14.786,space,28.06,space,3.2,,0,0,0,0,8,1,X,space,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,1,1,13,1,X,space,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,1.566,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,0,2,2,9,1,V,none,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,3,3,3,1,X,space,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,0.503,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,0,4,4,4,1,W,none,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,5,5,12,1,X,space,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,0.504,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,6,6,2,1,X,space,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,7,7,5,1,X,space,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,0.569,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,8,8,6,1,X,space,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,9,9,7,1,X,space,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,10,10,0,1,X,space,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,11,11,11,1,X,space,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,12,12,1,1,X,space,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,13,13,10,1,X,space,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,0,0,14,14,14,1,K,none,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,0.384,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,,space,5.694,space,1,0.857,0,0,0,1,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,,,,,0,,0,1,1,32,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.208,0,2,2,22,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA130,001,WWA130,2024-03-13_10h18.57.425,Trial go no go,2020.2.10,MacIntel,60,,,,,0,,0,3,3,46,1,X,space,,,,,,,,,,,,,,
