resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,fbclid,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,,0,0,26,26,25,1,I,space,,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,27,27,18,1,W,space,0.3633,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,,1,0,28,28,24,1,X,none,,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,29,29,12,1,L,space,0.2926,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,30,30,23,1,Y,space,0.3674,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,31,31,30,1,K,space,0.3243,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,32,32,22,1,T,space,0.312,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,33,33,47,1,H,space,0.3421,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,34,34,26,1,A,space,0.3112,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,35,35,17,1,M,space,0.4238,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,36,36,38,1,E,space,0.3173,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,,1,0,37,37,9,1,X,none,,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,38,38,2,1,R,space,0.2415,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,39,39,13,1,Z,space,0.2735,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,40,40,10,1,H,space,0.2905,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,41,41,8,1,F,space,0.3258,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,42,42,20,1,E,space,0.3,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,43,43,31,1,L,space,0.2802,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,44,44,45,1,A,space,0.2449,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,0,0,45,45,4,1,X,none,0.2602,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,46,46,32,1,Z,space,0.3314,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,,1,0,47,47,34,1,X,none,,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,48,48,27,1,F,space,0.3149,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,space,1,0,49,49,33,1,V,space,0.3307,,
,,,,,,,,,,,,,,,wro65,001,,2023-09-13_14h34.47.586,Trial go no go,2020.2.10,MacIntel,60,IwAR0HVFKXOAArlYFSOOkLlfb8-noU35LSlTwWeLW7WzQM5sbCVbZ6gCA177U,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.8076
