resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.422,0,21,21,17,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4841,0,22,22,21,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.5195,0,23,23,13,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4501,0,24,24,45,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.367,0,25,25,23,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,26,26,19,1,K,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4665,0,27,27,27,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3209,0,28,28,15,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3896,0,29,29,33,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4348,0,30,30,5,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4416,0,31,31,1,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4566,0,32,32,22,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3954,0,33,33,30,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.6048,0,34,34,41,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.6038,0,35,35,42,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.5532,0,36,36,47,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.5332,0,37,37,6,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,38,38,24,1,H,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.366,0,39,39,12,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.318,0,40,40,36,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.354,0,41,41,11,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,42,42,14,1,Y,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3025,0,43,43,2,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,44,44,9,1,W,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.0004,0,45,45,3,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4194,0,46,46,26,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,47,47,4,1,V,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3483,0,48,48,16,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,49,49,44,1,F,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,z,33.041,space,1,0.6935,0,0,0,17,1,M,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.5025,0,1,1,42,1,Y,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3903,0,2,2,33,1,V,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.5496,0,3,3,36,1,M,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,4,4,29,1,X,none,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3357,0,5,5,20,1,E,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3953,0,6,6,46,1,F,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.371,0,7,7,23,1,Y,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,0,0.3477,0,8,8,34,1,X,none,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.4373,0,9,9,30,1,K,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.4137,0,10,10,32,1,Z,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3997,0,11,11,3,1,T,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.4022,0,12,12,48,1,K,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3877,0,13,13,7,1,A,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3996,0,14,14,41,1,T,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3959,0,15,15,12,1,L,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,16,16,44,1,X,none,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3851,0,17,17,1,1,E,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3652,0,18,18,45,1,A,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3802,0,19,19,43,1,I,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,20,20,14,1,X,none,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3311,0,21,21,18,1,W,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3675,0,22,22,31,1,L,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.4334,0,23,23,11,1,K,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.5165,0,24,24,16,1,N,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.4322,0,25,25,22,1,T,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,26,26,4,1,X,none,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3138,0,27,27,27,1,F,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,28,28,49,1,X,none,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3321,0,29,29,15,1,V,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.428,0,30,30,2,1,R,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3809,0,31,31,47,1,H,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3909,0,32,32,25,1,I,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.4034,0,33,33,6,1,I,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.5821,0,34,34,37,1,W,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,35,35,19,1,X,none,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3244,0,36,36,28,1,H,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.4856,0,37,37,10,1,H,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.4953,0,38,38,40,1,R,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,39,39,39,1,X,none,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.29,0,40,40,8,1,F,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.4357,0,41,41,38,1,E,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.4487,0,42,42,35,1,N,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.4827,0,43,43,5,1,Y,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.4495,0,44,44,26,1,A,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.5904,0,45,45,13,1,Z,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,46,46,24,1,X,none,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3299,0,47,47,0,1,W,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.47,0,48,48,21,1,R,space,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,49,49,9,1,X,none,,
,,,,,,,,,,,,,,,,WWA56,001,WWA56 ,2023-08-24_10h12.10.637,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,space,18.7437
