resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
space,22.7557,space,34.8742,space,5.8555,,1,0,0,0,14,1,K,none,WWA73,001,WWA73,2023-11-06_09h29.35.725,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,1,1,0,1,X,space,WWA73,001,WWA73,2023-11-06_09h29.35.725,Trial go no go,2020.2.10,MacIntel,60,0.5492,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,2,2,13,1,X,space,WWA73,001,WWA73,2023-11-06_09h29.35.725,Trial go no go,2020.2.10,MacIntel,60,0.4374,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,0,3,3,4,1,W,none,WWA73,001,WWA73,2023-11-06_09h29.35.725,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,0,4,4,9,1,V,none,WWA73,001,WWA73,2023-11-06_09h29.35.725,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,5,5,7,1,X,space,WWA73,001,WWA73,2023-11-06_09h29.35.725,Trial go no go,2020.2.10,MacIntel,60,0.4324,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,6,6,6,1,X,space,WWA73,001,WWA73,2023-11-06_09h29.35.725,Trial go no go,2020.2.10,MacIntel,60,0.7722,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,7,7,1,1,X,space,WWA73,001,WWA73,2023-11-06_09h29.35.725,Trial go no go,2020.2.10,MacIntel,60,0.4529,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,8,8,8,1,X,space,WWA73,001,WWA73,2023-11-06_09h29.35.725,Trial go no go,2020.2.10,MacIntel,60,0.3706,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,9,9,11,1,X,space,WWA73,001,WWA73,2023-11-06_09h29.35.725,Trial go no go,2020.2.10,MacIntel,60,0.4185,,,,,,,,,,,,,,,,,,,,,,,,,,
