resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_trial_Test1.rt,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,space,1,0.5924,0,14,14,0,1,X,space,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,space,3.1694,,1,0,0,0,29,1,T,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,1,1,36,1,X,space,0.3894,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,2,2,25,1,X,space,0.3485,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,1,0,3,3,34,1,N,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,4,4,23,1,X,space,0.347,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,5,5,6,1,X,space,0.4017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,6,6,13,1,X,space,0.2967,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,7,7,31,1,X,space,0.2877,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,0,0,8,8,24,1,H,none,0.2946,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,9,9,26,1,X,space,0.3175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,10,10,17,1,X,space,0.4688,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,11,11,20,1,X,space,0.2871,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,12,12,0,1,X,space,0.278,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,13,13,10,1,X,space,0.2688,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,14,14,15,1,X,space,0.3398,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,15,15,41,1,X,space,0.2838,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,16,16,35,1,X,space,0.29,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,0,0,17,17,9,1,W,none,0.247,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,18,18,27,1,X,space,0.333,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,19,19,30,1,X,space,0.2441,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,20,20,1,1,X,space,0.2387,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,21,21,38,1,X,space,0.2619,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,22,22,32,1,X,space,0.2492,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,23,23,37,1,X,space,0.2725,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,0,0,24,24,14,1,Y,none,0.3113,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,25,25,18,1,X,space,0.3342,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,26,26,11,1,X,space,0.2635,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,27,27,45,1,X,space,0.1082,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,28,28,47,1,X,space,0.2434,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,29,29,22,1,X,space,0.2535,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,30,30,28,1,X,space,0.3404,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,0,0,31,31,44,1,F,none,0.2968,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,0,0,32,32,39,1,M,none,0.3031,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,33,33,21,1,X,space,0.4062,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,34,34,46,1,X,space,0.2414,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,35,35,16,1,X,space,0.2503,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,36,36,40,1,X,space,0.2711,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,37,37,48,1,X,space,0.262,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,38,38,33,1,X,space,0.2532,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,39,39,7,1,X,space,0.3529,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,40,40,3,1,X,space,0.3171,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,41,41,5,1,X,space,0.2904,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,0,0,42,42,19,1,K,none,0.294,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,1,0,43,43,49,1,E,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,44,44,2,1,X,space,0.2598,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,45,45,42,1,X,space,0.2509,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,46,46,43,1,X,space,0.2737,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,47,47,8,1,X,space,0.2808,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,0,0,48,48,4,1,V,none,0.2559,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,space,1,0,49,49,12,1,X,space,0.4389,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,z,24.7985,,1,0,0,0,39,1,X,none,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,1,1,18,1,W,space,0.3968,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,2,2,36,1,M,space,0.34,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,3,3,19,1,X,none,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,4,4,35,1,N,space,0.2737,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,5,5,16,1,N,space,0.4086,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,6,6,1,1,E,space,0.3193,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,7,7,43,1,I,space,0.5507,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,8,8,44,1,X,none,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,9,9,26,1,A,space,0.2767,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,10,10,12,1,L,space,0.3315,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,11,11,49,1,X,none,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,12,12,42,1,Y,space,0.2977,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0,13,13,24,1,X,none,0.3372,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,14,14,0,1,W,space,0.3597,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,15,15,37,1,W,space,0.3222,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,16,16,47,1,H,space,0.3254,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,17,17,32,1,Z,space,0.3812,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,18,18,11,1,K,space,0.4684,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,19,19,10,1,H,space,0.3473,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,20,20,48,1,K,space,0.3065,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,21,21,38,1,E,space,0.3302,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,22,22,41,1,T,space,0.3204,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,23,23,46,1,F,space,0.2802,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,24,24,30,1,K,space,0.2704,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,25,25,9,1,X,none,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,26,26,15,1,V,space,0.2842,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,27,27,17,1,M,space,0.2434,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,28,28,27,1,F,space,0.2826,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,29,29,2,1,R,space,0.2575,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,30,30,31,1,L,space,0.2644,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,31,31,33,1,V,space,0.2874,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,32,32,20,1,E,space,0.2945,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,33,33,8,1,F,space,0.3011,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,34,34,28,1,H,space,0.2771,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,35,35,22,1,T,space,0.2523,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,36,36,7,1,A,space,0.3231,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0,37,37,14,1,X,none,0.25,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,38,38,5,1,Y,space,0.2412,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,39,39,23,1,Y,space,0.3165,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,40,40,25,1,I,space,0.2392,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,41,41,40,1,R,space,0.2469,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,42,42,6,1,I,space,0.2693,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,43,43,13,1,Z,space,0.2442,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0,44,44,4,1,X,none,0.2512,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,45,45,45,1,A,space,0.3063,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0,46,46,29,1,X,none,0.2648,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,47,47,3,1,T,space,0.2878,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,48,48,34,1,X,none,,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,49,49,21,1,R,space,0.238,,
,,,,,,,,,,,,,,,,PUM29B,001,PUM29B,2024-02-01_08h43.49.043,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,space,17.4936
