resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_trial_Test1.rt,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
,,,,,,space,1,0.4409,0,10,10,3,1,X,space,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.5381,0,11,11,12,1,X,space,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4115,0,12,12,6,1,X,space,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,13,13,4,1,W,none,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.6225,0,14,14,5,1,X,space,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,space,7.5843,,1,0,0,0,34,1,N,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,1,1,35,1,X,space,0.4502,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,0,0,2,2,49,1,E,none,0.3421,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,3,3,5,1,X,space,0.35,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,4,4,32,1,X,space,0.3409,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,5,5,45,1,X,space,0.3837,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,6,6,40,1,X,space,0.3869,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,7,7,0,1,X,space,0.3779,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,8,8,7,1,X,space,0.3377,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,9,9,23,1,X,space,0.3285,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,10,10,33,1,X,space,0.3189,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,11,11,3,1,X,space,0.3099,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,12,12,30,1,X,space,0.3174,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,13,13,10,1,X,space,0.3247,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,1,0,14,14,24,1,H,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,15,15,1,1,X,space,0.2739,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,16,16,13,1,X,space,0.4255,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,17,17,12,1,X,space,0.2719,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,18,18,27,1,X,space,0.2956,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,0,0,19,19,39,1,M,none,0.2858,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,20,20,21,1,X,space,0.3409,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,21,21,46,1,X,space,0.4003,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,22,22,20,1,X,space,0.3229,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,23,23,22,1,X,space,0.3501,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,24,24,36,1,X,space,0.353,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,25,25,31,1,X,space,0.3167,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,26,26,6,1,X,space,0.2708,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,27,27,18,1,X,space,0.2948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,0,0,28,28,14,1,Y,none,0.2529,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,29,29,41,1,X,space,0.3397,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,30,30,38,1,X,space,0.4917,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,31,31,8,1,X,space,0.3707,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,32,32,17,1,X,space,0.3001,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,33,33,25,1,X,space,0.3199,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,34,34,43,1,X,space,0.3597,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,35,35,16,1,X,space,0.3836,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,1,0,36,36,29,1,T,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,0,0,37,37,9,1,W,none,0.3166,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,38,38,48,1,X,space,0.3554,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,39,39,47,1,X,space,0.3335,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,1,0,40,40,19,1,K,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,41,41,37,1,X,space,0.2669,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,1,0,42,42,4,1,V,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,43,43,2,1,X,space,0.3267,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,44,44,28,1,X,space,0.4942,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,45,45,26,1,X,space,0.3406,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,46,46,42,1,X,space,0.3002,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,1,0,47,47,44,1,F,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,48,48,15,1,X,space,0.3333,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,space,1,0,49,49,11,1,X,space,0.3214,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,z,13.4317,space,1,0.7361,0,0,0,16,1,N,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3909,0,1,1,10,1,H,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.302,0,2,2,17,1,M,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.2927,0,3,3,26,1,A,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3334,0,4,4,8,1,F,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.2594,0,5,5,46,1,F,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.2836,0,6,6,48,1,K,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0.2731,0,7,7,24,1,X,none,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.2834,0,8,8,7,1,A,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,,0,9,9,9,1,X,none,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.262,0,10,10,32,1,Z,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,,0,11,11,19,1,X,none,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.2758,0,12,12,42,1,Y,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.4429,0,13,13,2,1,R,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3059,0,14,14,1,1,E,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.5369,0,15,15,15,1,V,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,,0,16,16,29,1,X,none,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0.2341,0,17,17,34,1,X,none,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3838,0,18,18,38,1,E,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.4537,0,19,19,11,1,K,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3668,0,20,20,28,1,H,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,,0,21,21,49,1,X,none,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.2833,0,22,22,47,1,H,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3217,0,23,23,3,1,T,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3444,0,24,24,35,1,N,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.6077,0,25,25,33,1,V,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,,0,26,26,4,1,X,none,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.2697,0,27,27,27,1,F,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,,0,28,28,44,1,X,none,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.2675,0,29,29,37,1,W,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.2747,0,30,30,20,1,E,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.2671,0,31,31,30,1,K,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.321,0,32,32,45,1,A,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3117,0,33,33,23,1,Y,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.4169,0,34,34,21,1,R,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0.2943,0,35,35,14,1,X,none,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3501,0,36,36,43,1,I,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3725,0,37,37,0,1,W,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3955,0,38,38,41,1,T,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3705,0,39,39,18,1,W,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,,0,40,40,39,1,X,none,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.2884,0,41,41,31,1,L,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3113,0,42,42,5,1,Y,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3024,0,43,43,12,1,L,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3412,0,44,44,40,1,R,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3336,0,45,45,25,1,I,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3232,0,46,46,36,1,M,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.35,0,47,47,6,1,I,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3214,0,48,48,13,1,Z,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0.3166,0,49,49,22,1,T,space,,
,,,,,,,,,,,,,,,,PUM30K,001,PUM30K,2024-04-11_08h22.37.464,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,space,19.6204
