resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_trial_Test1.rt,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,16,16,7,1,X,space,0.3349,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,17,17,41,1,X,space,0.3279,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,18,18,35,1,X,space,0.2929,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,19,19,43,1,X,space,0.3478,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,20,20,20,1,X,space,0.3478,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,1,0,21,21,49,1,E,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,22,22,18,1,X,space,0.2925,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,23,23,37,1,X,space,0.3147,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,1,0,24,24,29,1,T,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,25,25,12,1,X,space,0.2954,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,26,26,8,1,X,space,0.3438,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,27,27,30,1,X,space,0.3367,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,28,28,0,1,X,space,0.4048,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,29,29,6,1,X,space,0.5285,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,1,0,30,30,4,1,V,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,31,31,3,1,X,space,0.3832,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,32,32,15,1,X,space,0.2956,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,0,0,33,33,9,1,W,none,0.3062,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,34,34,47,1,X,space,0.6951,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,35,35,13,1,X,space,0.4753,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,36,36,32,1,X,space,0.3548,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,37,37,27,1,X,space,0.3827,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,1,0,38,38,19,1,K,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,39,39,48,1,X,space,0.3061,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,40,40,10,1,X,space,0.3339,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,41,41,26,1,X,space,0.3344,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,1,0,42,42,44,1,F,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,43,43,23,1,X,space,0.2649,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,44,44,46,1,X,space,0.313,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,45,45,42,1,X,space,0.3836,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,46,46,25,1,X,space,0.2962,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,47,47,2,1,X,space,0.3064,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,1,0,48,48,39,1,M,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,space,1,0,49,49,21,1,X,space,0.3501,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,z,4.5187,,0,0,0,0,25,1,I,space,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,1,1,24,1,X,none,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,2,2,0,1,W,space,0.2091,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,3,3,13,1,Z,space,0.2579,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,4,4,5,1,Y,space,0.3286,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,5,5,30,1,K,space,0.4175,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,6,6,43,1,I,space,0.4456,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,7,7,18,1,W,space,0.3685,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,8,8,29,1,X,none,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,9,9,45,1,A,space,0.2091,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0,10,10,19,1,X,none,0.2812,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,0,11,11,21,1,R,space,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0,12,12,34,1,X,none,0.2369,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,0,13,13,12,1,L,space,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,14,14,26,1,A,space,0.273,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,15,15,10,1,H,space,0.6079,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,16,16,47,1,H,space,0.2738,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,17,17,20,1,E,space,0.272,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,18,18,33,1,V,space,0.442,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,19,19,40,1,R,space,0.3229,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,20,20,16,1,N,space,0.2958,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,21,21,37,1,W,space,0.5102,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,22,22,22,1,T,space,0.2651,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,23,23,15,1,V,space,0.3425,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,24,24,32,1,Z,space,0.3431,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,25,25,3,1,T,space,0.3269,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,26,26,9,1,X,none,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,27,27,8,1,F,space,0.2113,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,28,28,6,1,I,space,0.216,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,29,29,23,1,Y,space,0.2853,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,30,30,49,1,X,none,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0,31,31,4,1,X,none,0.2035,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,32,32,35,1,N,space,0.2867,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,33,33,1,1,E,space,0.3061,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,34,34,46,1,F,space,0.3545,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,35,35,44,1,X,none,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,36,36,17,1,M,space,0.3346,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,37,37,41,1,T,space,0.2519,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,38,38,48,1,K,space,0.2508,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,39,39,2,1,R,space,0.268,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,40,40,14,1,X,none,,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,41,41,38,1,E,space,0.2851,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,42,42,31,1,L,space,0.2232,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,43,43,11,1,K,space,0.2248,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0,44,44,39,1,X,none,0.2727,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,45,45,27,1,F,space,0.2455,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,46,46,28,1,H,space,0.349,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,47,47,36,1,M,space,0.3773,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,48,48,42,1,Y,space,0.4171,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,49,49,7,1,A,space,0.323,,
,,,,,,,,,,,,,,,,PUM20B,001,PUM20B,2023-11-16_08h44.56.840,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,space,4.1393
