resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_trial_Test1.rt,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,15,15,41,1,X,space,0.3034,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,16,16,16,1,X,space,0.2824,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,17,17,20,1,X,space,0.3154,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,18,18,36,1,X,space,0.3038,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,19,19,15,1,X,space,0.3049,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,0,0,20,20,29,1,T,none,0.2961,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,21,21,38,1,X,space,0.4362,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,22,22,3,1,X,space,0.3914,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,0,0,23,23,34,1,N,none,0.255,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,0,0,24,24,25,1,X,space,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,25,25,23,1,X,space,0.2419,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,26,26,2,1,X,space,0.274,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,27,27,21,1,X,space,0.2973,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,28,28,28,1,X,space,0.3204,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,0,0,29,29,19,1,K,none,0.3132,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,1,0,30,30,14,1,Y,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,31,31,31,1,X,space,0.4352,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,0,0,32,32,37,1,X,space,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,0,0,33,33,46,1,X,space,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,0,0,34,34,39,1,M,none,0.1306,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,35,35,7,1,X,space,0.3864,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,36,36,40,1,X,space,0.3206,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,37,37,13,1,X,space,0.3236,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,38,38,6,1,X,space,0.3078,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,39,39,27,1,X,space,0.2716,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,40,40,30,1,X,space,0.2661,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,41,41,0,1,X,space,0.3074,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,1,0,42,42,44,1,F,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,43,43,32,1,X,space,0.386,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,44,44,47,1,X,space,0.2939,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,1,0,45,45,9,1,W,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,46,46,26,1,X,space,0.266,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,47,47,22,1,X,space,0.4208,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,1,0,48,48,49,1,E,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0,49,49,18,1,X,space,0.1732,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,z,18.8247,space,1,0.5575,0,0,0,43,1,I,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.34,0,1,1,20,1,E,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3531,0,2,2,33,1,V,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3347,0,3,3,46,1,F,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3854,0,4,4,36,1,M,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,0,0.3083,0,5,5,34,1,X,none,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,6,6,44,1,X,none,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3682,0,7,7,26,1,A,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3877,0,8,8,2,1,R,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3044,0,9,9,21,1,R,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3989,0,10,10,17,1,M,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3948,0,11,11,31,1,L,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3487,0,12,12,3,1,T,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3345,0,13,13,13,1,Z,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3477,0,14,14,37,1,W,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,15,15,24,1,X,none,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.2667,0,16,16,15,1,V,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3185,0,17,17,11,1,K,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3077,0,18,18,8,1,F,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3107,0,19,19,35,1,N,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3187,0,20,20,18,1,W,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.2845,0,21,21,23,1,Y,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.2995,0,22,22,40,1,R,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.2722,0,23,23,48,1,K,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3172,0,24,24,45,1,A,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.2894,0,25,25,32,1,Z,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,26,26,39,1,X,none,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,0,0.2698,0,27,27,4,1,X,none,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,28,28,29,1,X,none,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.4639,0,29,29,41,1,T,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3667,0,30,30,7,1,A,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3375,0,31,31,10,1,H,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3479,0,32,32,27,1,F,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3054,0,33,33,6,1,I,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3068,0,34,34,30,1,K,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3008,0,35,35,16,1,N,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3527,0,36,36,28,1,H,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,0,0.3091,0,37,37,49,1,X,none,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.326,0,38,38,22,1,T,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3553,0,39,39,42,1,Y,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3661,0,40,40,0,1,W,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3349,0,41,41,47,1,H,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3522,0,42,42,25,1,I,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,43,43,9,1,X,none,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.4169,0,44,44,1,1,E,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,0,0.3468,0,45,45,19,1,X,none,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,1,,0,46,46,14,1,X,none,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3529,0,47,47,12,1,L,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3369,0,48,48,38,1,E,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,1,0.3678,0,49,49,5,1,Y,space,,
,,,,,,,,,,,,,,,,WWA107,001,WWA107,2024-02-12_11h18.21.823,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,space,18.554
