resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
space,29.8888,space,21.1251,space,11.5094,space,1,0.669,0,0,0,5,1,X,space,PUM28K,001,PUM28K,2024-04-08_08h24.29.502,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4841,0,1,1,0,1,X,space,PUM28K,001,PUM28K,2024-04-08_08h24.29.502,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,2,2,14,1,K,none,PUM28K,001,PUM28K,2024-04-08_08h24.29.502,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.6176,0,3,3,1,1,X,space,PUM28K,001,PUM28K,2024-04-08_08h24.29.502,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,4,4,9,1,V,none,PUM28K,001,PUM28K,2024-04-08_08h24.29.502,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4424,0,5,5,7,1,X,space,PUM28K,001,PUM28K,2024-04-08_08h24.29.502,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4591,0,6,6,8,1,X,space,PUM28K,001,PUM28K,2024-04-08_08h24.29.502,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4846,0,7,7,3,1,X,space,PUM28K,001,PUM28K,2024-04-08_08h24.29.502,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,8,8,4,1,W,none,PUM28K,001,PUM28K,2024-04-08_08h24.29.502,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.501,0,9,9,11,1,X,space,PUM28K,001,PUM28K,2024-04-08_08h24.29.502,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4675,0,10,10,12,1,X,space,PUM28K,001,PUM28K,2024-04-08_08h24.29.502,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4447,0,11,11,2,1,X,space,PUM28K,001,PUM28K,2024-04-08_08h24.29.502,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4013,0,12,12,13,1,X,space,PUM28K,001,PUM28K,2024-04-08_08h24.29.502,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
