resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
space,10.0439,space,24.723,space,13.546,space,1,0.4619,0,0,0,6,1,X,space,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4334,0,1,1,3,1,X,space,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.5203,0,2,2,13,1,X,space,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3875,0,3,3,2,1,X,space,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,0,0.3789,0,4,4,4,1,W,none,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.5665,0,5,5,12,1,X,space,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,6,6,9,1,V,none,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4685,0,7,7,10,1,X,space,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4677,0,8,8,1,1,X,space,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4141,0,9,9,0,1,X,space,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3768,0,10,10,8,1,X,space,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4058,0,11,11,11,1,X,space,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,12,12,14,1,K,none,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3984,0,13,13,7,1,X,space,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.385,0,14,14,5,1,X,space,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,space,6.9958,space,1,0.4048,0,0,0,11,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.486,0,1,1,3,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3102,0,2,2,0,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3462,0,3,3,42,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,4,4,9,1,W,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,5,5,39,1,M,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,6,6,44,1,F,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.398,0,7,7,46,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,8,8,19,1,K,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,9,9,34,1,N,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3556,0,10,10,27,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3703,0,11,11,32,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3415,0,12,12,8,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.401,0,13,13,6,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3579,0,14,14,7,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3359,0,15,15,36,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3193,0,16,16,30,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3323,0,17,17,16,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3962,0,18,18,28,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,0,0.313,0,19,19,29,1,T,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3657,0,20,20,20,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.377,0,21,21,18,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3549,0,22,22,45,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3421,0,23,23,48,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3612,0,24,24,13,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,25,25,49,1,E,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4148,0,26,26,10,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,27,27,4,1,V,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3342,0,28,28,23,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3839,0,29,29,5,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3858,0,30,30,17,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,31,31,24,1,H,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3633,0,32,32,41,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.394,0,33,33,47,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3531,0,34,34,37,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3197,0,35,35,22,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3305,0,36,36,33,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3507,0,37,37,26,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3108,0,38,38,21,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.2955,0,39,39,35,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA81,001,WWA81,2023-11-24_10h48.48.366,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.2887,0,40,40,12,1,X,space,,,,,,,,,,,,,,
