resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.2876,0,33,33,32,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.321,0,34,34,10,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.3423,0,35,35,42,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.2793,0,36,36,3,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.3212,0,37,37,5,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,1,,0,38,38,29,1,T,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.3333,0,39,39,48,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.3036,0,40,40,1,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.2552,0,41,41,7,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,0,0.2462,0,42,42,24,1,H,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.3371,0,43,43,33,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.2718,0,44,44,17,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.2514,0,45,45,13,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.2721,0,46,46,38,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,0,0.245,0,47,47,34,1,N,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.3337,0,48,48,30,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,space,1,0.2723,0,49,49,11,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,z,12.7189,space,1,0.7154,0,0,0,10,1,H,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.4174,0,1,1,40,1,R,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.3396,0,2,2,32,1,Z,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,0,0.3199,0,3,3,24,1,X,none,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.3542,0,4,4,25,1,I,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.3542,0,5,5,7,1,A,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.3785,0,6,6,20,1,E,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.347,0,7,7,2,1,R,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.3804,0,8,8,28,1,H,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.3098,0,9,9,37,1,W,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.3739,0,10,10,43,1,I,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.3259,0,11,11,18,1,W,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2859,0,12,12,0,1,W,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.3363,0,13,13,38,1,E,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.297,0,14,14,16,1,N,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2603,0,15,15,30,1,K,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,0,0.2837,0,16,16,44,1,X,none,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2781,0,17,17,12,1,L,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2479,0,18,18,26,1,A,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2642,0,19,19,23,1,Y,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,0,0.2526,0,20,20,29,1,X,none,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,0,0.3265,0,21,21,19,1,X,none,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.4976,0,22,22,22,1,T,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.353,0,23,23,17,1,M,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2977,0,24,24,3,1,T,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2994,0,25,25,47,1,H,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2205,0,26,26,15,1,V,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2465,0,27,27,46,1,F,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2991,0,28,28,5,1,Y,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.3699,0,29,29,21,1,R,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,,0,30,30,4,1,X,none,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,,0,31,31,14,1,X,none,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.4283,0,32,32,42,1,Y,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.307,0,33,33,27,1,F,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2531,0,34,34,36,1,M,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2957,0,35,35,13,1,Z,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2816,0,36,36,35,1,N,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,0,0.2845,0,37,37,39,1,X,none,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.4372,0,38,38,48,1,K,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.3334,0,39,39,8,1,F,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.3156,0,40,40,6,1,I,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.313,0,41,41,45,1,A,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2981,0,42,42,1,1,E,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,,0,43,43,34,1,X,none,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,1,,0,44,44,49,1,X,none,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.3142,0,45,45,31,1,L,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,0,0.2542,0,46,46,9,1,X,none,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.4354,0,47,47,41,1,T,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.3371,0,48,48,33,1,V,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,space,1,0.2681,0,49,49,11,1,K,space,,
,,,,,,,,,,,,,,,WWA86,001,WWA86,2023-12-15_10h47.37.986,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2871
