resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_trial_Test1.rt,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
,,,,,,space,1,0,11,11,3,1,X,space,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,0.6052,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,12,12,1,1,X,space,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,0.4664,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,13,13,12,1,X,space,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,0.5322,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,14,14,0,1,X,space,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,0.4679,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,space,5.1609,,1,0,0,0,14,1,Y,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,1,1,13,1,X,space,0.376,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,2,2,27,1,X,space,0.4172,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,3,3,21,1,X,space,0.2649,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,4,4,47,1,X,space,0.2388,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,5,5,17,1,X,space,0.2301,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,6,6,23,1,X,space,0.2514,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,7,7,1,1,X,space,0.265,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,8,8,41,1,X,space,0.2886,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,9,9,3,1,X,space,0.2854,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,0,0,10,10,4,1,V,none,0.301,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,11,11,26,1,X,space,0.4175,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,12,12,5,1,X,space,0.4656,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,13,13,6,1,X,space,0.3349,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,14,14,46,1,X,space,0.331,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,15,15,0,1,X,space,0.2817,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,16,16,33,1,X,space,0.265,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,0,0,17,17,9,1,W,none,0.2537,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,0,0,18,18,28,1,X,space,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,1,0,19,19,24,1,H,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,1,0,20,20,19,1,K,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,21,21,37,1,X,space,0.3437,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,22,22,2,1,X,space,0.3621,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,1,0,23,23,39,1,M,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,24,24,7,1,X,space,0.342,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,25,25,25,1,X,space,0.3938,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,26,26,38,1,X,space,0.314,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,27,27,15,1,X,space,0.2922,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,28,28,45,1,X,space,0.7647,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,29,29,20,1,X,space,0.4301,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,1,0,30,30,44,1,F,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,31,31,12,1,X,space,0.3558,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,32,32,30,1,X,space,0.5648,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,33,33,18,1,X,space,0.4313,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,34,34,10,1,X,space,0.333,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,35,35,43,1,X,space,0.3625,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,36,36,40,1,X,space,0.2434,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,1,0,37,37,34,1,N,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,1,0,38,38,49,1,E,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,39,39,31,1,X,space,0.4031,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,40,40,36,1,X,space,0.3072,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,41,41,16,1,X,space,0.3085,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,42,42,32,1,X,space,0.2804,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,43,43,42,1,X,space,0.3824,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,44,44,48,1,X,space,0.3131,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,45,45,22,1,X,space,0.2889,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,46,46,11,1,X,space,0.3191,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,1,0,47,47,29,1,T,none,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,48,48,35,1,X,space,0.3481,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,space,1,0,49,49,8,1,X,space,0.3147,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,z,28.8373,space,1,0.7641,0,0,0,10,1,H,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.4159,0,1,1,17,1,M,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3471,0,2,2,27,1,F,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3281,0,3,3,3,1,T,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.5004,0,4,4,15,1,V,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3971,0,5,5,33,1,V,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.4373,0,6,6,7,1,A,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3455,0,7,7,8,1,F,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.5823,0,8,8,0,1,W,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.5285,0,9,9,36,1,M,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3104,0,10,10,30,1,K,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3065,0,11,11,37,1,W,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3591,0,12,12,46,1,F,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.4843,0,13,13,48,1,K,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3522,0,14,14,28,1,H,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3422,0,15,15,38,1,E,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,16,16,24,1,X,none,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.335,0,17,17,41,1,T,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.2921,0,18,18,1,1,E,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.4151,0,19,19,47,1,H,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3151,0,20,20,23,1,Y,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.2775,0,21,21,20,1,E,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3888,0,22,22,12,1,L,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,23,23,34,1,X,none,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,0,0.2422,0,24,24,49,1,X,none,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.6991,0,25,25,26,1,A,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,0,,0,26,26,31,1,L,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,0,0.251,0,27,27,39,1,X,none,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,0,,0,28,28,42,1,Y,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.4016,0,29,29,25,1,I,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.315,0,30,30,22,1,T,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3969,0,31,31,2,1,R,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,32,32,29,1,X,none,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.5326,0,33,33,6,1,I,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3473,0,34,34,5,1,Y,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,35,35,9,1,X,none,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.2419,0,36,36,43,1,I,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.4321,0,37,37,40,1,R,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.5353,0,38,38,35,1,N,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,39,39,4,1,X,none,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3967,0,40,40,13,1,Z,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,41,41,14,1,X,none,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3658,0,42,42,21,1,R,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3117,0,43,43,18,1,W,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,44,44,19,1,X,none,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.2697,0,45,45,11,1,K,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3886,0,46,46,45,1,A,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,47,47,44,1,X,none,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.4703,0,48,48,32,1,Z,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3563,0,49,49,16,1,N,space,,
,,,,,,,,,,,,,,,PUM22B,001,PUM22B,2023-12-06_08h43.31.390,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,space,21.8085
