resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
space,11.1437,space,20.1155,space,12.2495,space,1,0.4138,0,0,0,6,1,X,space,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,1,1,4,1,W,none,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4901,0,2,2,0,1,X,space,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4404,0,3,3,3,1,X,space,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4742,0,4,4,5,1,X,space,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,5,5,9,1,V,none,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3411,0,6,6,8,1,X,space,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3999,0,7,7,2,1,X,space,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,8,8,14,1,K,none,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.417,0,9,9,12,1,X,space,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4113,0,10,10,1,1,X,space,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3506,0,11,11,11,1,X,space,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3954,0,12,12,10,1,X,space,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4252,0,13,13,13,1,X,space,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3852,0,14,14,7,1,X,space,PUM15K,001,PUM15K,2024-02-27_08h34.51.483,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
