resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
space,13.2581,space,22.5742,space,10.7892,space,1,0.8589,0,0,0,6,1,X,space,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.6043,0,1,1,10,1,X,space,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4812,0,2,2,0,1,X,space,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,3,3,9,1,V,none,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.5516,0,4,4,13,1,X,space,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.6077,0,5,5,1,1,X,space,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.5504,0,6,6,12,1,X,space,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,7,7,14,1,K,none,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4792,0,8,8,3,1,X,space,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4841,0,9,9,2,1,X,space,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4983,0,10,10,11,1,X,space,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4747,0,11,11,8,1,X,space,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3887,0,12,12,5,1,X,space,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4863,0,13,13,7,1,X,space,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,14,14,4,1,W,none,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,space,6.9912,space,1,0.4926,0,0,0,12,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.5477,0,1,1,5,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.2675,0,2,2,47,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,0,0.271,0,3,3,24,1,H,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4832,0,4,4,46,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4482,0,5,5,17,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,6,6,29,1,T,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4659,0,7,7,30,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3986,0,8,8,48,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3341,0,9,9,10,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,10,10,19,1,K,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3443,0,11,11,8,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4963,0,12,12,31,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3568,0,13,13,3,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3315,0,14,14,35,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.2994,0,15,15,13,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3399,0,16,16,42,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,17,17,34,1,N,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4179,0,18,18,38,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4233,0,19,19,25,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3328,0,20,20,7,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3503,0,21,21,2,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3177,0,22,22,21,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3136,0,23,23,18,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.2832,0,24,24,26,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.2994,0,25,25,28,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3064,0,26,26,41,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3168,0,27,27,22,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WRO103,001,,2024-05-07_12h49.31.374,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,28,28,44,1,F,none,,,,,,,,,,,,,,
