resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,fbclid,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,space,1,0,10,10,7,1,X,space,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,0.4175,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,11,11,12,1,X,space,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,0.4983,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,12,12,3,1,X,space,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,0.5055,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,13,13,2,1,X,space,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,0.5677,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0,14,14,5,1,X,space,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,0.4997,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,space,6.1328,space,1,0.5732,0,0,0,25,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,1,,0,1,1,44,1,F,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3197,0,2,2,32,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3147,0,3,3,12,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,1,,0,4,4,14,1,Y,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.364,0,5,5,43,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3149,0,6,6,47,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3698,0,7,7,10,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.4826,0,8,8,40,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,1,,0,9,9,49,1,E,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3494,0,10,10,22,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3831,0,11,11,17,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.4891,0,12,12,20,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,1,,0,13,13,34,1,N,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3549,0,14,14,23,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,1,,0,15,15,4,1,V,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3122,0,16,16,18,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3349,0,17,17,31,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3664,0,18,18,5,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3714,0,19,19,21,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3379,0,20,20,2,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,1,,0,21,21,19,1,K,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.4625,0,22,22,15,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3975,0,23,23,26,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3957,0,24,24,3,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3808,0,25,25,45,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3506,0,26,26,46,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.4144,0,27,27,1,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.382,0,28,28,7,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.4164,0,29,29,8,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,1,,0,30,30,24,1,H,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.4391,0,31,31,11,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3815,0,32,32,16,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,1,,0,33,33,39,1,M,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3313,0,34,34,36,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3839,0,35,35,35,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3809,0,36,36,27,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3678,0,37,37,6,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3342,0,38,38,28,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3669,0,39,39,0,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.4293,0,40,40,48,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,1,,0,41,41,9,1,W,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3537,0,42,42,13,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3668,0,43,43,37,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.3816,0,44,44,41,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,0,0.3764,0,45,45,29,1,T,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.846,0,46,46,38,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.549,0,47,47,30,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.5202,0,48,48,33,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,space,1,0.5307,0,49,49,42,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,z,16.7654,,0,0,0,0,26,1,A,space,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,1,1,36,1,M,space,0.8839,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,2,2,16,1,N,space,0.5704,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,3,3,40,1,R,space,0.5078,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,4,4,13,1,Z,space,0.5454,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,,0,0,5,5,10,1,H,space,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,6,6,33,1,V,space,0.0319,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,7,7,46,1,F,space,0.4658,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,,1,0,8,8,19,1,X,none,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,9,9,20,1,E,space,0.4639,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,10,10,23,1,Y,space,0.4094,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,11,11,27,1,F,space,0.482,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,12,12,47,1,H,space,0.4483,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,13,13,8,1,F,space,0.3484,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,14,14,30,1,K,space,0.3325,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,,1,0,15,15,34,1,X,none,,,
