resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,space,1,0.3342,0,14,14,5,1,X,space,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,space,8.8764,space,1,0.4773,0,0,0,18,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2851,0,1,1,33,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,1,,0,2,2,44,1,F,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3476,0,3,3,43,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.4401,0,4,4,3,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,1,,0,5,5,14,1,Y,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,1,,0,6,6,9,1,W,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,1,,0,7,7,49,1,E,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3225,0,8,8,41,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.39,0,9,9,11,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3018,0,10,10,20,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2437,0,11,11,26,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3415,0,12,12,45,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2881,0,13,13,32,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2505,0,14,14,38,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,0,0.237,0,15,15,19,1,K,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,1,,0,16,16,24,1,H,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,1,,0,17,17,39,1,M,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,0,,0,18,18,15,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.438,0,19,19,0,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2993,0,20,20,17,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2652,0,21,21,48,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2649,0,22,22,35,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,0,0.285,0,23,23,29,1,T,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,0,,0,24,24,12,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,1,,0,25,25,4,1,V,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3356,0,26,26,28,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.4002,0,27,27,40,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3702,0,28,28,25,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3423,0,29,29,8,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.4399,0,30,30,7,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.4036,0,31,31,10,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3137,0,32,32,16,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.5018,0,33,33,22,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2935,0,34,34,42,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2922,0,35,35,23,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2645,0,36,36,27,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2567,0,37,37,21,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2579,0,38,38,30,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2941,0,39,39,31,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2657,0,40,40,6,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2781,0,41,41,1,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2787,0,42,42,5,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,0,0.2591,0,43,43,34,1,N,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.4172,0,44,44,46,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.404,0,45,45,2,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3157,0,46,46,47,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.3133,0,47,47,36,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2922,0,48,48,13,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,space,1,0.2857,0,49,49,37,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,z,42.3215,,0,0,0,0,16,1,N,space,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,1,1,3,1,T,space,0.4676,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,2,2,32,1,Z,space,0.2645,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,3,3,17,1,M,space,0.282,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,4,4,4,1,X,none,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,5,5,31,1,L,space,0.2721,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,6,6,20,1,E,space,0.2716,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,7,7,38,1,E,space,0.2785,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,8,8,45,1,A,space,0.3271,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,9,9,21,1,R,space,0.2925,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,10,10,5,1,Y,space,0.4036,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,11,11,15,1,V,space,0.3548,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,12,12,33,1,V,space,0.3301,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,13,13,1,1,E,space,0.3028,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,14,14,28,1,H,space,0.2299,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,15,15,10,1,H,space,0.2526,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0,16,16,44,1,X,none,0.2653,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0,17,17,9,1,X,none,0.306,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,18,18,25,1,I,space,0.4618,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,19,19,49,1,X,none,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,20,20,47,1,H,space,0.3513,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,21,21,35,1,N,space,0.309,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,22,22,42,1,Y,space,0.292,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,23,23,8,1,F,space,0.3089,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,24,24,2,1,R,space,0.362,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,25,25,11,1,K,space,0.3899,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,26,26,6,1,I,space,0.4107,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,27,27,23,1,Y,space,0.3614,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,28,28,0,1,W,space,0.3127,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0,29,29,14,1,X,none,0.3653,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,30,30,12,1,L,space,0.3495,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,31,31,48,1,K,space,0.2997,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,32,32,37,1,W,space,0.529,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,33,33,13,1,Z,space,0.3204,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,34,34,40,1,R,space,0.3483,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,35,35,7,1,A,space,0.3612,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,36,36,36,1,M,space,0.299,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,37,37,41,1,T,space,0.3412,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,38,38,24,1,X,none,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0,39,39,39,1,X,none,0.2861,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0,40,40,19,1,X,none,0.3062,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,41,41,34,1,X,none,,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,42,42,43,1,I,space,0.3754,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,43,43,22,1,T,space,0.299,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,44,44,30,1,K,space,0.3826,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,45,45,18,1,W,space,0.3682,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,46,46,46,1,F,space,0.2948,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,47,47,26,1,A,space,0.3651,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,1,0,48,48,27,1,F,space,0.3847,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,space,0,0,49,49,29,1,X,none,0.4054,,
,,,,,,,,,,,,,,,,PUM02K,001,PUM02K,2023-11-03_08h43.12.645,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,space,6.4891
