resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.304,0,10,10,33,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.401,0,11,11,22,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.321,0,12,12,41,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,13,13,34,1,N,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.293,0,14,14,8,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.319,0,15,15,36,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.314,0,16,16,28,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.29,0,17,17,7,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.298,0,18,18,26,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.365,0,19,19,15,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,0,0.254,0,20,20,14,1,Y,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,21,21,4,1,V,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,0,,0,22,22,1,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3,0,23,23,20,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,24,24,49,1,E,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.361,0,25,25,43,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.378,0,26,26,45,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,27,27,29,1,T,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,28,28,24,1,H,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.441,0,29,29,40,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.435,0,30,30,13,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.286,0,31,31,25,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.364,0,32,32,47,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.436,0,33,33,5,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.401,0,34,34,6,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,35,35,19,1,K,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.279,0,36,36,30,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.313,0,37,37,10,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,38,38,44,1,F,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.342,0,39,39,16,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.405,0,40,40,3,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.33,0,41,41,38,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.37,0,42,42,35,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.325,0,43,43,46,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,44,44,39,1,M,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.384,0,45,45,27,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.44,0,46,46,12,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.373,0,47,47,42,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.288,0,48,48,17,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.331,0,49,49,11,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,z,14.365,space,1,0.726,0,0,0,36,1,M,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.491,0,1,1,6,1,I,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.47,0,2,2,5,1,Y,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.266,0,3,3,15,1,V,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,4,4,49,1,X,none,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.276,0,5,5,41,1,T,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.426,0,6,6,10,1,H,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.257,0,7,7,16,1,N,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,0,0.278,0,8,8,9,1,X,none,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,9,9,19,1,X,none,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.376,0,10,10,26,1,A,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.433,0,11,11,22,1,T,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.387,0,12,12,40,1,R,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.461,0,13,13,30,1,K,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.382,0,14,14,35,1,N,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.334,0,15,15,48,1,K,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.324,0,16,16,2,1,R,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.343,0,17,17,7,1,A,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.457,0,18,18,33,1,V,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.338,0,19,19,42,1,Y,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.365,0,20,20,38,1,E,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.355,0,21,21,1,1,E,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.295,0,22,22,37,1,W,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.261,0,23,23,47,1,H,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,0,0.34,0,24,24,4,1,X,none,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.638,0,25,25,43,1,I,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,26,26,24,1,X,none,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.34,0,27,27,25,1,I,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.506,0,28,28,27,1,F,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.462,0,29,29,0,1,W,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.352,0,30,30,11,1,K,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.286,0,31,31,23,1,Y,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,0,0.312,0,32,32,39,1,X,none,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.49,0,33,33,21,1,R,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.474,0,34,34,31,1,L,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.426,0,35,35,20,1,E,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.334,0,36,36,46,1,F,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.344,0,37,37,32,1,Z,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.326,0,38,38,8,1,F,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.272,0,39,39,13,1,Z,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.228,0,40,40,3,1,T,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.41,0,41,41,17,1,M,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,0,0.269,0,42,42,34,1,X,none,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,0,,0,43,43,28,1,H,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.403,0,44,44,45,1,A,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,0,0.338,0,45,45,29,1,X,none,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,46,46,44,1,X,none,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,0,,0,47,47,12,1,L,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.386,0,48,48,18,1,W,space,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,0,0.258,0,49,49,14,1,X,none,,
,,,,,,,,,,,,,,,WRO59,001,WRO59,2023-07-25_14h09.57.886,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.643
