resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
space,7.0101,space,39.7776,space,13.1521,space,1,0.7989,0,0,0,5,1,X,space,WRO68,001,WRO68,2023-10-11_15h50.12.488,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4493,0,1,1,6,1,X,space,WRO68,001,WRO68,2023-10-11_15h50.12.488,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.3856,0,2,2,10,1,X,space,WRO68,001,WRO68,2023-10-11_15h50.12.488,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.5514,0,3,3,11,1,X,space,WRO68,001,WRO68,2023-10-11_15h50.12.488,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.5747,0,4,4,3,1,X,space,WRO68,001,WRO68,2023-10-11_15h50.12.488,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,5,5,14,1,K,none,WRO68,001,WRO68,2023-10-11_15h50.12.488,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.4501,0,6,6,7,1,X,space,WRO68,001,WRO68,2023-10-11_15h50.12.488,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.5457,0,7,7,0,1,X,space,WRO68,001,WRO68,2023-10-11_15h50.12.488,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,8,8,9,1,V,none,WRO68,001,WRO68,2023-10-11_15h50.12.488,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.6236,0,9,9,8,1,X,space,WRO68,001,WRO68,2023-10-11_15h50.12.488,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.5919,0,10,10,1,1,X,space,WRO68,001,WRO68,2023-10-11_15h50.12.488,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.5826,0,11,11,2,1,X,space,WRO68,001,WRO68,2023-10-11_15h50.12.488,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,12,12,4,1,W,none,WRO68,001,WRO68,2023-10-11_15h50.12.488,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,
