resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
space,70.9162,space,12.8672,space,6.4186,space,1,0.7595,0,0,0,12,1,X,space,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.6181,0,1,1,5,1,X,space,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,2,2,14,1,K,none,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,1.048,0,3,3,8,1,X,space,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,1.3394,0,4,4,0,1,X,space,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.987,0,5,5,11,1,X,space,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.8907,0,6,6,7,1,X,space,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,7,7,9,1,V,none,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.9048,0,8,8,2,1,X,space,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,1.0524,0,9,9,13,1,X,space,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.9876,0,10,10,10,1,X,space,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,0,11,11,4,1,W,none,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,0.9783,0,12,12,1,1,X,space,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,1.018,0,13,13,3,1,X,space,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,1,1.0711,0,14,14,6,1,X,space,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,space,10.3717,space,1,0.5874,0,0,0,17,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3859,0,1,1,3,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3345,0,2,2,30,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,3,3,19,1,K,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4065,0,4,4,2,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4757,0,5,5,22,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4022,0,6,6,36,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,7,7,24,1,H,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.5309,0,8,8,11,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.5362,0,9,9,42,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4166,0,10,10,43,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3592,0,11,11,28,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3726,0,12,12,18,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3534,0,13,13,7,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3834,0,14,14,31,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.325,0,15,15,33,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.3662,0,16,16,48,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,17,17,44,1,F,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,,1,,0,18,18,34,1,N,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WWA40,001,WWA40,2023-07-20_10h38.07.493,Trial go no go,2020.2.10,MacIntel,60,,,space,1,0.4808,0,19,19,10,1,X,space,,,,,,,,,,,,,,
